municipality,nom_ent,nom_mun,margination,T_mortalidad,T_mortalidad_Rural,T_mortalidad_Urbano,pct_single,avg_children_born,pct_fem_primary_degree,insurance_none,avg_prenatal_consults
30025,Veracruz de Ignacio de la Llave,Ayahualulco,0.234416766,1.253918495,1.618122977,1.023541453,34.4,3.4,8,301,5.383372816
30026,Veracruz de Ignacio de la Llave,Banderilla,-1.173263882,0.761614623,0.828500414,0,34.2,2.1,19.8,182,6.843087522
30027,Veracruz de Ignacio de la Llave,Benito Juárez,-0.174331249,0,0,0,34.9,3.2,13.9,590,8.664762204
30028,Veracruz de Ignacio de la Llave,Boca del Río,-1.40477765,1.101726037,0.927643785,17.85714286,35.6,1.9,19.5,1764,7.282978516
30029,Veracruz de Ignacio de la Llave,Calcahualco,0.239314943,6.109979633,0,6.109979633,39.4,3.5,8.3,323,7.063231646
30030,Veracruz de Ignacio de la Llave,Camerino Z. Mendoza,-0.829331751,0,0,0,34.7,2.2,17.9,228,6.608163111
30031,Veracruz de Ignacio de la Llave,Carrillo Puerto,-0.393174419,0,0,0,34.3,2.7,11.8,94,6.966495376
30032,Veracruz de Ignacio de la Llave,Catemaco,-0.591885623,1.39275766,0.568828214,2.692998205,31.9,2.5,16.7,290,5.650072519
30033,Veracruz de Ignacio de la Llave,Cazones de Herrera,-0.400905242,2.588438309,3.179650238,1.886792453,32.8,2.9,15.2,412,7.298127449
30034,Veracruz de Ignacio de la Llave,Cerro Azul,-1.172728828,0.913242009,1.025641026,0,34.8,2.4,17.8,80,6.558032793
30035,Veracruz de Ignacio de la Llave,Citlaltépetl,-0.196061908,0,0,0,36.4,3.2,16,58,6.599025647
30036,Veracruz de Ignacio de la Llave,Coacoatzintla,-0.524595316,1.257861635,1.615508885,0,33.3,2.6,16.9,102,5.485652384
30037,Veracruz de Ignacio de la Llave,Coahuitlán,0.031478848,4.694835681,50,0,35.9,2.9,18.1,141,7.48074582
30038,Veracruz de Ignacio de la Llave,Coatepec,-1.097061665,0.402819738,0.477897252,0,34.5,2.1,18.5,425,6.774534641
30039,Veracruz de Ignacio de la Llave,Coatzacoalcos,-1.229820761,0.594691031,0.620697438,0,34,1.9,22.2,910,7.53747163
30040,Veracruz de Ignacio de la Llave,Coatzintla,-1.008254764,1.228501229,0.485672657,5.221932115,33.4,2.2,22.3,523,6.78796137
30041,Veracruz de Ignacio de la Llave,Coetzala,0.022383955,0,0,0,37.6,2.6,15.7,7,7.262155388
30042,Veracruz de Ignacio de la Llave,Colipa,-0.450135248,3.389830508,0,3.389830508,33.3,3.1,10.9,26,6.290976095
30043,Veracruz de Ignacio de la Llave,Comapa,-0.239362187,0,0,0,40.2,2.7,16.1,162,7.097167016
30044,Veracruz de Ignacio de la Llave,Córdoba,-1.144061837,0.425803704,0.339597012,1.785714286,36.4,2,21.1,1113,6.734357451
30045,Veracruz de Ignacio de la Llave,Cosamaloapan de Carpio,-0.982094396,0.450045005,0.558035714,0,31.5,2.3,20.7,121,8.575115231
30046,Veracruz de Ignacio de la Llave,Cosautlán de Carvajal,-0.23464716,0,0,0,35.2,2.6,16.9,128,6.057014206
30047,Veracruz de Ignacio de la Llave,Coscomatepec,0.146551889,1.459854015,0.881834215,2.17155266,36.3,2.9,14,1567,7.315998795
30048,Veracruz de Ignacio de la Llave,Cosoleacaque,-0.986147973,0.515375365,0.534759358,0,33.9,2.1,19.9,1387,7.605705901
30049,Veracruz de Ignacio de la Llave,Cotaxtla,-0.550254231,1.420454545,0,1.420454545,31.9,2.5,19.2,192,6.544306042
30050,Veracruz de Ignacio de la Llave,Coxquihui,0.180432094,0,0,0,36,2.9,24.8,339,6.694595298
30051,Veracruz de Ignacio de la Llave,Coyutla,-0.17963771,0,0,0,33.8,2.9,16.6,682,6.764492605
30052,Veracruz de Ignacio de la Llave,Cuichapa,-0.636257492,0,0,0,36.7,2.5,19.7,59,6.883617406
30053,Veracruz de Ignacio de la Llave,Cuitláhuac,-0.864384436,0,0,0,34.2,2.4,16.9,76,6.516935679
30054,Veracruz de Ignacio de la Llave,Chacaltianguis,-0.793108217,2.375296912,0,4.098360656,29,2.6,17.7,26,7.488020458
30055,Veracruz de Ignacio de la Llave,Chalma,-0.29643553,7.619047619,12.34567901,5.509641873,32.7,3,16.9,308,7.825705951
30056,Veracruz de Ignacio de la Llave,Chiconamel,-0.077921727,0,0,0,34.1,3.3,18.3,164,6.68136421
30057,Veracruz de Ignacio de la Llave,Chiconquiaco,-0.16462097,1.035196687,2.645502646,0,35.9,3,13.9,138,6.36674058
30058,Veracruz de Ignacio de la Llave,Chicontepec,-0.309706249,3.829583533,2.114164905,4.331683168,33.2,3.1,23.9,1483,8.880260731
30059,Veracruz de Ignacio de la Llave,Chinameca,-0.693730748,0,0,0,33.6,2.3,19.3,235,7.919346711
30060,Veracruz de Ignacio de la Llave,Chinampa de Gorostiza,-0.444042366,4.615384615,5.249343832,3.717472119,35.7,2.8,15.5,76,6.436798596
30061,Veracruz de Ignacio de la Llave,Las Choapas,-0.236854714,2.730748225,2.813928948,2.442002442,35.6,2.8,17.4,266,5.79498971
30062,Veracruz de Ignacio de la Llave,Chocamán,-0.233065427,0,0,0,32.9,2.5,13.2,406,7.090440818
30063,Veracruz de Ignacio de la Llave,Chontla,-0.2111362,1.926782274,0,1.926782274,36,3.3,10.3,133,7.279268194
30064,Veracruz de Ignacio de la Llave,Chumatlán,0.1563892,0,0,0,37.8,2.9,14,127,5.894188862
30065,Veracruz de Ignacio de la Llave,Emiliano Zapata,-1.120159931,1.402032948,3.476245655,0.502512563,32.6,2.2,19.8,610,7.254323112
30066,Veracruz de Ignacio de la Llave,Espinal,-0.383503241,0,0,0,35.4,2.9,18,725,6.859859253
30067,Veracruz de Ignacio de la Llave,Filomeno Mata,0.694931039,0,0,0,35.8,3.2,13,178,5.690796374
30068,Veracruz de Ignacio de la Llave,Fortín,-1.135483334,0.846023689,0.454338937,6.134969325,35.3,2.1,20.7,210,6.972759736
30069,Veracruz de Ignacio de la Llave,Gutiérrez Zamora,-0.776548688,0,0,0,33.4,2.5,20,176,6.110618191
30070,Veracruz de Ignacio de la Llave,Hidalgotitlán,-0.356932801,1.642036125,1.941747573,0,35.6,3,24.6,217,6.264451092
30071,Veracruz de Ignacio de la Llave,Huatusco,-0.579807,1.898974554,2.721088435,0.859845228,39.2,2.4,16.1,431,7.048903278
30072,Veracruz de Ignacio de la Llave,Huayacocotla,-0.180099499,0.730994152,0,1.101321586,33,3,16.6,459,7.030064051
30073,Veracruz de Ignacio de la Llave,Hueyapan de Ocampo,-0.189105801,1.118568233,1.040582726,1.209189843,30.5,2.7,19.3,441,6.450507443
30074,Veracruz de Ignacio de la Llave,Huiloapan de Cuauhtémoc,-0.909234163,0,0,0,33.4,2.3,18.4,30,7.17601341
30075,Veracruz de Ignacio de la Llave,Ignacio de la Llave,-0.335678523,0,0,0,31.2,2.9,17.6,205,6.971979456
30076,Veracruz de Ignacio de la Llave,Ilamatlán,0.609239072,2.118644068,0,2.118644068,32.3,3,10.9,288,7.207445303
30077,Veracruz de Ignacio de la Llave,Isla,-0.690864499,1.385041551,1.841620626,0,30.2,2.4,19.1,790,5.983152323
30078,Veracruz de Ignacio de la Llave,Ixcatepec,-0.137233171,2.079002079,0,4.566210046,34.5,3.1,16.3,160,7.649688662
30079,Veracruz de Ignacio de la Llave,Ixhuacán de los Reyes,-0.184395477,0,0,0,36.1,2.8,14.7,107,5.774501312
30080,Veracruz de Ignacio de la Llave,Ixhuatlán del Café,-0.178751338,1.088139282,1.908396947,0,37.4,2.7,18,479,7.258278495
30081,Veracruz de Ignacio de la Llave,Ixhuatlancillo,-0.488833773,1.140250855,1.242236025,0,32.8,2.3,15.5,126,6.94686328
30082,Veracruz de Ignacio de la Llave,Ixhuatlán del Sureste,-0.749233215,0,0,0,33.4,2.4,16.2,63,7.0874217
30083,Veracruz de Ignacio de la Llave,Ixhuatlán de Madero,0.141784279,0.479156684,0,0.49652433,33.4,3.2,13.4,808,7.339748069
30084,Veracruz de Ignacio de la Llave,Ixmatlahuacan,-0.504934154,0,0,0,30.1,2.5,18.1,9,8.530592396
30085,Veracruz de Ignacio de la Llave,Ixtaczoquitlán,-0.882180592,0.676361177,0.437445319,1.490312966,33.8,2.2,21.2,267,7.293307189
30086,Veracruz de Ignacio de la Llave,Jalacingo,-0.202031013,1.119402985,1.037344398,1.165501166,35.2,2.9,10.8,882,6.791031183
30087,Veracruz de Ignacio de la Llave,Xalapa,-1.343516268,0.328596073,0.293550281,2,37.5,1.9,19.4,2761,7.180116323
30088,Veracruz de Ignacio de la Llave,Jalcomulco,-0.464829352,4.201680672,0,13.88888889,30.5,2.5,13.5,34,7.493481777
30089,Veracruz de Ignacio de la Llave,Jáltipan,-0.832974197,1.268230818,1.367989056,0,33.4,2.3,20.1,477,7.950346401
30090,Veracruz de Ignacio de la Llave,Jamapa,-0.724630098,1.893939394,3.086419753,0,31.9,2.5,20.4,194,7.281972956
30091,Veracruz de Ignacio de la Llave,Jesús Carranza,-0.451173235,0.849617672,0,1.420454545,36.7,3,18.8,339,5.731728394
30092,Veracruz de Ignacio de la Llave,Xico,-0.527995354,0.400480577,0.579374276,0,31.8,2.3,14.5,276,6.827098968
30093,Veracruz de Ignacio de la Llave,Jilotepec,-0.917453745,0,0,0,33.7,2.4,21.5,117,6.324002113
30094,Veracruz de Ignacio de la Llave,Juan Rodríguez Clara,-0.668970812,2.032520325,2.994011976,0,31.7,2.6,17.7,552,6.152339613
30095,Veracruz de Ignacio de la Llave,Juchique de Ferrer,-0.350573833,5.208333333,5.970149254,4.8,33.5,3,22.9,134,6.597485039
30096,Veracruz de Ignacio de la Llave,Landero y Coss,-0.664728913,0,0,0,32.1,2.7,13.6,5,6.190386905
30097,Veracruz de Ignacio de la Llave,Lerdo de Tejada,-1.093385716,0,0,0,29.9,2.2,23.2,52,7.587033495
30098,Veracruz de Ignacio de la Llave,Magdalena,0.009812979,0,0,0,35.6,2.9,22.3,37,7.695655672
30099,Veracruz de Ignacio de la Llave,Maltrata,-0.347680572,1.550387597,1.718213058,0,35.6,2.8,13.4,107,6.680860639
30100,Veracruz de Ignacio de la Llave,Manlio Fabio Altamirano,-0.802489852,1.026694045,0,2.739726027,29.5,2.6,18.5,389,6.975644894
30101,Veracruz de Ignacio de la Llave,Mariano Escobedo,-0.579102201,0,0,0,36.8,2.5,21.3,213,6.779400969
30102,Veracruz de Ignacio de la Llave,Martínez de la Torre,-0.893874004,0.452079566,0.563591959,0,32.8,2.3,19.8,570,7.464759918
30103,Veracruz de Ignacio de la Llave,Mecatlán,0.567468072,0,0,0,33.5,3.1,19,248,6.801947478
30104,Veracruz de Ignacio de la Llave,Mecayapan,0.189330739,0.919117647,1.371742112,0,32.2,2.7,17.5,222,6.495843961
30105,Veracruz de Ignacio de la Llave,Medellín,-1.101203613,0.3354579,0.397140588,0,31.5,2,22.5,877,7.374400609
30106,Veracruz de Ignacio de la Llave,Miahuatlán,-0.479800903,2.680965147,0,10.52631579,33.9,2.6,17.2,34,6.369070141
30107,Veracruz de Ignacio de la Llave,Las Minas,0.060087642,5.524861878,0,5.524861878,38.6,3.5,7.8,36,5.376661649
30108,Veracruz de Ignacio de la Llave,Minatitlán,-0.945994259,0.445087348,0.353648473,1.984126984,34.6,2.2,20,2240,7.573984069
30109,Veracruz de Ignacio de la Llave,Misantla,-0.708594034,0.792811839,1.007556675,0.555864369,35,2.6,22.6,349,6.641846906
30110,Veracruz de Ignacio de la Llave,Mixtla de Altamirano,1.391678444,0,0,0,31.6,2.9,10.2,104,7.073803191
30111,Veracruz de Ignacio de la Llave,Moloacán,-0.678462239,0,0,0,34.9,2.7,16.8,69,7.044168258
30112,Veracruz de Ignacio de la Llave,Naolinco,-0.860861432,0,0,0,34.6,2.3,18.4,125,6.797877637
30113,Veracruz de Ignacio de la Llave,Naranjal,-0.189127779,0,0,0,39.2,2.5,24.3,36,7.155022716
30114,Veracruz de Ignacio de la Llave,Nautla,-0.689545779,0,0,0,32.6,2.7,22.4,56,7.181841409
30115,Veracruz de Ignacio de la Llave,Nogales,-0.972999738,1.666666667,1.797483523,0,34.6,2.3,18,198,6.590095298
30116,Veracruz de Ignacio de la Llave,Oluta,-0.67031344,1.328021248,1.414427157,0,34.5,2.4,19.1,269,6.353259471
30117,Veracruz de Ignacio de la Llave,Omealca,-0.525151385,0.868809731,0,3.50877193,36.4,2.6,17.4,153,7.380117932
30118,Veracruz de Ignacio de la Llave,Orizaba,-1.395504296,1.553484243,1.555555556,0,36.5,1.9,19.5,366,6.99638523
30119,Veracruz de Ignacio de la Llave,Otatitlán,-0.926778229,0,0,0,30.2,2.5,15.1,19,7.466530274
30120,Veracruz de Ignacio de la Llave,Oteapan,-0.273068159,0,0,0,32.7,2.3,14.2,234,7.680233703
30121,Veracruz de Ignacio de la Llave,Ozuluama de Mascareñas,-0.40548715,1.928640309,0,3.759398496,31.4,2.8,21.2,184,7.136003477
30122,Veracruz de Ignacio de la Llave,Pajapan,0.019905777,2.239641657,1.592356688,3.773584906,33,2.7,13.1,161,6.601392732
30123,Veracruz de Ignacio de la Llave,Pánuco,-0.902713311,0.816593173,0.595120016,1.848428835,33.3,2.5,20.6,996,6.207586062
30124,Veracruz de Ignacio de la Llave,Papantla,-0.465326225,1.211305518,1.029071263,1.411233418,33.8,2.6,18.3,3265,7.524558939
30125,Veracruz de Ignacio de la Llave,Paso del Macho,-0.638848136,1.302083333,0.854700855,2.732240437,33.5,2.4,14.5,125,8.076627885
30126,Veracruz de Ignacio de la Llave,Paso de Ovejas,-0.898973692,1.324503311,1.242236025,1.418439716,31.4,2.4,19.8,336,7.629702562
30127,Veracruz de Ignacio de la Llave,La Perla,0.467588608,2.906976744,1.097694841,6.451612903,38.6,3.4,5.2,379,6.920418501
30128,Veracruz de Ignacio de la Llave,Perote,-0.739851638,0.592534071,0.716332378,0,32.3,2.6,16.9,813,6.153426893
30129,Veracruz de Ignacio de la Llave,Platón Sánchez,-0.408047009,0,0,0,33.1,3.2,15.8,219,6.86039789
30130,Veracruz de Ignacio de la Llave,Playa Vicente,-0.389341043,1.558846454,0,3.616636528,33.6,2.9,17.4,307,6.051861333
30131,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,-1.240234937,0.844772967,0.847188394,0,34.2,2,21.2,1523,7.10410057
30132,Veracruz de Ignacio de la Llave,Las Vigas de Ramírez,-0.510592148,0.693000693,0,1.35501355,33.2,2.7,17.5,282,5.504010604
30133,Veracruz de Ignacio de la Llave,Pueblo Viejo,-0.997813013,1.072577762,1.094091904,0,31.7,2.4,20.4,799,6.440890232
30134,Veracruz de Ignacio de la Llave,Puente Nacional,-0.922644915,0,0,0,31.3,2.4,18,152,7.449897472
30135,Veracruz de Ignacio de la Llave,Rafael Delgado,-0.176499812,0.875656743,0.904159132,0,35,2.5,13.8,185,7.356228867
30136,Veracruz de Ignacio de la Llave,Rafael Lucio,-0.896220803,0,0,0,32.2,2.4,19.9,82,6.177686603
30137,Veracruz de Ignacio de la Llave,Los Reyes,0.505308735,0,0,0,36.5,2.7,12,52,7.387925306
30138,Veracruz de Ignacio de la Llave,Río Blanco,-1.338035876,0.591016548,0.591366056,0,35.1,2.1,20.9,164,6.779731503
30139,Veracruz de Ignacio de la Llave,Saltabarranca,-0.670890014,0,0,0,28.8,2.4,29.8,12,7.775694444
30140,Veracruz de Ignacio de la Llave,San Andrés Tenejapan,0.067919042,5.524861878,0,5.524861878,37.5,2.4,11.9,21,6.820244009
30141,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,-0.392597757,0.875273523,0.476417342,1.214083367,31.2,2.5,18.4,692,6.542533264
30142,Veracruz de Ignacio de la Llave,San Juan Evangelista,-0.399583299,0,0,0,33.8,2.8,15.4,508,6.142139795
30143,Veracruz de Ignacio de la Llave,Santiago Tuxtla,-0.365237856,0.667556742,1.552795031,0,31.6,2.6,15.2,273,6.586394081
30144,Veracruz de Ignacio de la Llave,Sayula de Alemán,-0.413847245,2.290076336,2.915451895,0,34.2,2.7,17,558,6.717879502
30145,Veracruz de Ignacio de la Llave,Soconusco,-0.797380834,0,0,0,33.1,2.3,20.5,195,6.798277302
30146,Veracruz de Ignacio de la Llave,Sochiapa,-0.373868875,0,0,0,41.6,2.9,10.7,13,6.788612173
30147,Veracruz de Ignacio de la Llave,Soledad Atzompa,0.649305295,0,0,0,31.4,2.9,10.3,73,6.076623664
30148,Veracruz de Ignacio de la Llave,Soledad de Doblado,-0.68807527,0.868809731,0,2.865329513,32.6,2.6,16.5,604,6.660036584
30149,Veracruz de Ignacio de la Llave,Soteapan,0.531892634,2.144388849,1.111111111,4.008016032,32.4,2.7,13.7,269,6.477893094
30150,Veracruz de Ignacio de la Llave,Tamalín,-0.460144207,3.883495146,6.006006006,0,34.4,2.9,14.2,91,7.247952541
30151,Veracruz de Ignacio de la Llave,Tamiahua,-0.459369489,1.267427123,2.83286119,0,33.1,3.1,15.1,130,7.360567929
30152,Veracruz de Ignacio de la Llave,Tampico Alto,-0.533860145,0,0,0,31.6,2.8,19.9,143,6.976303585
30153,Veracruz de Ignacio de la Llave,Tancoco,-0.465485748,4.032258065,0,4.032258065,33.1,3.1,15.5,22,6.772616417
30154,Veracruz de Ignacio de la Llave,Tantima,-0.341023833,0,0,0,35.3,3.2,20.6,73,7.013415609
30155,Veracruz de Ignacio de la Llave,Tantoyuca,-0.200765177,1.496445941,0.846023689,2.012072435,36.1,3,18.4,1393,6.930094488
30156,Veracruz de Ignacio de la Llave,Tatatila,0.049654996,0,0,0,39.6,3.5,12.8,84,5.419143315
30157,Veracruz de Ignacio de la Llave,Castillo de Teayo,-0.447647104,1.293661061,0,3.058103976,34,3.1,18,290,6.847833685
30158,Veracruz de Ignacio de la Llave,Tecolutla,-0.528150454,0.821018062,2.325581395,0,32.2,2.8,18.9,242,6.590928392
30159,Veracruz de Ignacio de la Llave,Tehuipango,1.406984735,3.946329913,0,3.946329913,35.1,2.7,15,77,5.674142848
30160,Veracruz de Ignacio de la Llave,Álamo Temapache,-0.527221977,1.866542231,2.171081198,1.512859304,34.2,2.8,19.2,974,6.950614751
30161,Veracruz de Ignacio de la Llave,Tempoal,-0.36826905,0,0,0,33.7,3.1,17.5,636,6.282739136
30162,Veracruz de Ignacio de la Llave,Tenampa,-0.320338018,0,0,0,38.4,2.6,16.8,13,6.552756969
30163,Veracruz de Ignacio de la Llave,Tenochtitlán,-0.330049081,0,0,0,36.8,3,17.9,24,7.062110785
30164,Veracruz de Ignacio de la Llave,Teocelo,-0.753848735,0,0,0,33.9,2.4,17.3,131,5.511715178
30165,Veracruz de Ignacio de la Llave,Tepatlaxco,-0.049353922,0,0,0,40,2.8,21.9,95,6.837683776
30166,Veracruz de Ignacio de la Llave,Tepetlán,-0.493654298,0,0,0,32.5,2.6,18.9,95,7.561764487
30167,Veracruz de Ignacio de la Llave,Tepetzintla,-0.325248964,2.032520325,3.021148036,0,33.7,3,14.7,53,5.886775294
30168,Veracruz de Ignacio de la Llave,Tequila,0.510937957,3.169572108,0,6.920415225,35,2.9,14.9,105,6.481496269
30169,Veracruz de Ignacio de la Llave,José Azueta,-0.522286445,0.877963126,0,1.937984496,33.4,2.7,18.5,133,5.835867174
30170,Veracruz de Ignacio de la Llave,Texcatepec,0.566781679,0,0,0,32.3,3.2,18.9,340,8.951455496
30171,Veracruz de Ignacio de la Llave,Texhuacán,0.246096939,0,0,0,37.1,2.7,22.1,52,8.413260135
30172,Veracruz de Ignacio de la Llave,Texistepec,-0.322521452,2.557544757,0,10.20408163,33.4,2.8,19.1,287,5.933040907
30173,Veracruz de Ignacio de la Llave,Tezonapa,-0.182511271,0.628338046,0,1.282873637,35.3,2.8,18.4,634,6.897595046
30174,Veracruz de Ignacio de la Llave,Tierra Blanca,-0.785458022,0.681818182,0.618620476,0.856898029,33.5,2.4,20,1328,6.063741671
30175,Veracruz de Ignacio de la Llave,Tihuatlán,-0.517485272,1.656412683,0.31377471,5.774783446,33.8,2.6,20.4,1242,7.051377745
30176,Veracruz de Ignacio de la Llave,Tlacojalpan,-0.645706736,0,0,0,28.5,2.7,20,9,7.570363562
30177,Veracruz de Ignacio de la Llave,Tlacolulan,-0.309803699,1.016260163,0,1.016260163,35.5,3,15.5,186,5.950611084
30178,Veracruz de Ignacio de la Llave,Tlacotalpan,-0.723683921,1.872659176,0,5.347593583,30.7,2.5,21.9,32,7.383328304
30179,Veracruz de Ignacio de la Llave,Tlacotepec de Mejía,-0.665146784,0,0,0,36.4,2.5,19,7,7.24452381
30180,Veracruz de Ignacio de la Llave,Tlachichilco,0.074312708,0,0,0,33.9,3,19,337,8.049740951
30181,Veracruz de Ignacio de la Llave,Tlalixcoyan,-0.555986457,0,0,0,33.4,2.6,16.2,354,6.90067275
30182,Veracruz de Ignacio de la Llave,Tlalnelhuayocan,-0.657323794,0,0,0,34.4,2.4,15.4,158,6.360642725
30183,Veracruz de Ignacio de la Llave,Tlapacoyan,-0.698515664,0.824402308,1.071811361,0,34.4,2.4,15.4,857,6.718442539
30184,Veracruz de Ignacio de la Llave,Tlaquilpa,0.486289414,0,0,0,36.4,2.9,13,40,6.405754288
30185,Veracruz de Ignacio de la Llave,Tlilapan,-0.312027444,0,0,0,36.6,2.4,15.8,26,6.512606403
30186,Veracruz de Ignacio de la Llave,Tomatlán,-0.792614698,4.651162791,0,15.38461538,37.6,2.4,21.1,98,7.398563033
30187,Veracruz de Ignacio de la Llave,Tonayán,-0.249845997,0,0,0,38.5,3,15.4,81,6.455106786
30188,Veracruz de Ignacio de la Llave,Totutla,-0.308276766,0,0,0,39,2.5,17.3,168,7.747476855
30189,Veracruz de Ignacio de la Llave,Tuxpan,-1.033165701,0.668985818,0.876885303,0,33.8,2.3,20.4,740,6.964859077
30190,Veracruz de Ignacio de la Llave,Tuxtilla,-0.651907855,0,0,0,28.7,2.5,23.7,2,8.827205882
30191,Veracruz de Ignacio de la Llave,Ursulo Galván,-1.19187257,0,0,0,31.2,2.2,23.2,162,7.894420819
30192,Veracruz de Ignacio de la Llave,Vega de Alatorre,-0.843969991,3.32594235,4.47761194,0,33.1,2.5,18.4,101,6.697098315
30193,Veracruz de Ignacio de la Llave,Veracruz,-1.355255241,0.449097595,0.460391909,0,34.4,1.8,22.7,12349,7.014491996
30194,Veracruz de Ignacio de la Llave,Villa Aldama,-0.373485623,1.148105626,1.655629139,0,29.7,3,10.8,198,6.144347675
30195,Veracruz de Ignacio de la Llave,Xoxocotla,0.493551985,0,0,0,35.4,3.2,21.1,20,6.156281705
30196,Veracruz de Ignacio de la Llave,Yanga,-0.886844897,1.529051988,0,10.30927835,34.2,2.4,17.9,51,6.980586139
30197,Veracruz de Ignacio de la Llave,Yecuatla,-0.341287039,0,0,0,34.6,2.9,15.8,60,7.099909111
30198,Veracruz de Ignacio de la Llave,Zacualpan,0.156994561,0,0,0,32.9,3.2,10.7,179,8.574457813
30199,Veracruz de Ignacio de la Llave,Zaragoza,-0.209395494,0,0,0,40.2,2.5,11.5,188,7.648058949
30200,Veracruz de Ignacio de la Llave,Zentla,-0.608414727,0,0,0,37.3,2.6,11.7,107,7.813327969
30201,Veracruz de Ignacio de la Llave,Zongolica,0.11041254,0.64977258,0,1.133786848,37.9,2.6,18.4,591,7.598954749
30202,Veracruz de Ignacio de la Llave,Zontecomatlán de López y Fuentes,0.434531379,0,0,0,30.9,3.2,11.8,554,8.756790544
30203,Veracruz de Ignacio de la Llave,Zozocolco de Hidalgo,0.38354013,0,0,0,34.4,3,18.5,285,6.499099144
30204,Veracruz de Ignacio de la Llave,Agua Dulce,-0.95905724,1.208215868,1.380579844,0,33.1,2.4,19.1,179,7.068952579
30205,Veracruz de Ignacio de la Llave,El Higo,-0.947096963,0.900900901,1.088139282,0,32.3,2.6,19.8,117,6.728224688
30206,Veracruz de Ignacio de la Llave,Nanchital de Lázaro Cárdenas del Río,-1.246590817,0.693481276,0.708717222,0,35.2,2,22,93,7.50482996
30207,Veracruz de Ignacio de la Llave,Tres Valles,-0.651227595,0.553709856,0.771604938,0,34.1,2.5,16.8,448,6.522739776
30208,Veracruz de Ignacio de la Llave,Carlos A. Carrillo,-0.975582241,0,0,0,28.7,2.3,23.6,28,8.998854092
30209,Veracruz de Ignacio de la Llave,Tatahuicapan de Juárez,-0.035245317,1.148105626,1.636661211,0,33.3,2.6,17.4,251,6.962205601
30210,Veracruz de Ignacio de la Llave,Uxpanapa,-0.182005222,2.181818182,0,3.201707577,36.7,2.9,18.1,292,6.521434049
30211,Veracruz de Ignacio de la Llave,San Rafael,-0.873874909,0.643086817,1.121076233,0,33.3,2.4,20,116,7.252731994
30212,Veracruz de Ignacio de la Llave,Santiago Sochiapan,-0.1348445,8.733624454,11.62790698,6.993006993,35.7,3,16,39,6.311697448
31001,Yucatán,Abalá,-0.315277203,0,0,0,31.7,2.7,10.5,39,6.75465745
31002,Yucatán,Acanceh,-0.725520604,0,0,0,34.7,2.3,17.1,372,7.179846565
31003,Yucatán,Akil,-0.377187522,0,0,0,33.6,2.6,11.5,50,6.809181141
31004,Yucatán,Baca,-0.752429188,0,0,0,32.3,2.5,23.2,17,6.997298743
31005,Yucatán,Bokobá,-0.630392791,0,0,0,31.2,2.7,10.2,3,6.295256568
31006,Yucatán,Buctzotz,-0.477271286,0,0,0,31.4,2.8,17.3,42,6.472735117
31007,Yucatán,Cacalchén,-0.738189634,0,0,0,31.9,2.3,14.7,27,7.192775371
31008,Yucatán,Calotmul,-0.429503663,0,0,0,35.4,2.9,12.3,37,6.794316356
31009,Yucatán,Cansahcab,-0.626359902,9.009009009,9.216589862,0,33.1,2.7,22.5,18,7.089511178
31010,Yucatán,Cantamayec,0.060483714,0,0,0,39.4,3,4.4,6,6.395031874
31011,Yucatán,Celestún,-0.503148441,0,0,0,28.4,2.4,16.4,62,6.324825602
31012,Yucatán,Cenotillo,-0.599278654,0,0,0,30.9,2.9,16.1,32,6.507048253
31013,Yucatán,Conkal,-1.011245816,0,0,0,34.1,2.2,19.6,33,6.36116589
31014,Yucatán,Cuncunul,-0.313774734,0,0,0,40.3,2.7,7.7,2,6.490079365
31015,Yucatán,Cuzamá,-0.313243536,0,0,0,34.5,2.7,13,121,6.838107141
31016,Yucatán,Chacsinkín,0.019851065,0,0,0,35.1,2.8,2.7,0,6.89963925
31017,Yucatán,Chankom,0.024943347,0,0,0,34,2.9,11.1,14,6.58098601
31018,Yucatán,Chapab,-0.422014596,0,0,0,33.2,2.8,13.3,2,5.900783305
31019,Yucatán,Chemax,0.473370463,1.311188811,1.19047619,1.644736842,36.5,2.9,8,85,6.383878795
31020,Yucatán,Chicxulub Pueblo,-0.809287041,0,0,0,32.5,2.4,16.7,22,6.526415962
31021,Yucatán,Chichimilá,0.051795335,1.672240803,2.040816327,0,36.9,2.8,16.4,46,6.502697688
31022,Yucatán,Chikindzonot,0.108339933,0,0,0,38.3,2.9,7.1,5,6.132407407
31023,Yucatán,Chocholá,-0.72514574,0,0,0,34.3,2.5,25.6,40,7.125566261
31024,Yucatán,Chumayel,-0.39356798,0,0,0,35,2.8,4.6,3,6.169077221
31025,Yucatán,Dzán,-0.603055798,2.5,2.5,0,35.3,2.5,10.2,7,6.098394743
31026,Yucatán,Dzemul,-0.659384867,0,0,0,31.4,2.4,23.3,8,6.870307695
31027,Yucatán,Dzidzantún,-0.832550006,0,0,0,31.7,2.3,21.9,18,6.84844697
